"No.","Time","Source","Destination","Protocol","Length","Info"
"309","0.908603","192.168.1.8","193.123.199.7","UDP","319","59480  >  8801 Len=277"
"310","0.908755","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"311","0.908808","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"312","0.918749","193.123.199.7","192.168.1.8","UDP","138","8801  >  59479 Len=96"
"313","0.929523","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"314","0.929620","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"315","0.929671","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"316","0.929717","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"317","0.932369","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"318","0.939446","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"319","0.949590","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"320","0.949684","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"321","0.949734","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"322","0.949779","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"323","0.949824","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"324","0.949870","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"325","0.965431","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"326","0.965578","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"327","0.965666","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"328","0.965718","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"329","0.965763","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"330","0.977811","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"331","0.980547","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"332","0.991079","192.168.1.8","193.123.199.7","UDP","314","59480  >  8801 Len=272"
"333","0.991185","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"334","0.991237","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"335","0.991282","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"336","0.994284","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"337","0.994415","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"338","0.994705","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"339","1.000793","193.123.199.7","192.168.1.8","UDP","146","8801  >  59479 Len=104"
"340","1.011163","192.168.1.8","193.123.199.7","UDP","311","59480  >  8801 Len=269"
"341","1.011256","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"342","1.014452","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"343","1.021373","193.123.199.7","192.168.1.8","UDP","146","8801  >  59479 Len=104"
"344","1.031809","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"345","1.031904","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"346","1.031968","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"347","1.032019","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"348","1.032069","192.168.1.8","193.123.199.7","UDP","116","59479  >  8801 Len=74"
"349","1.041966","193.123.199.7","192.168.1.8","UDP","145","8801  >  59479 Len=103"
"350","1.052349","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"351","1.052447","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"352","1.052496","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"353","1.052541","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"354","1.052586","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"355","1.055061","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"356","1.076110","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"357","1.085251","193.123.199.7","192.168.1.8","UDP","145","8801  >  59479 Len=103"
"358","1.085251","193.123.199.7","192.168.1.8","UDP","150","8801  >  59479 Len=108"
"359","1.085251","193.123.199.7","192.168.1.8","UDP","153","8801  >  59479 Len=111"
"360","1.096339","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"361","1.096438","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"362","1.096491","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"363","1.096537","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"364","1.096582","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"365","1.096627","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"366","1.096673","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"367","1.096717","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"368","1.116705","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"369","1.148402","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"370","1.148499","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"371","1.148551","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"372","1.148598","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"373","1.148642","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"374","1.148684","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"375","1.148727","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"376","1.148769","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"377","1.148811","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"378","1.148853","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"379","1.149092","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"380","1.149139","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"381","1.158006","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"382","1.168851","193.123.199.7","192.168.1.8","UDP","165","8801  >  59479 Len=123"
"383","1.168851","193.123.199.7","192.168.1.8","UDP","177","8801  >  59479 Len=135"
"384","1.175502","193.123.199.7","192.168.1.8","UDP","186","8801  >  59480 Len=144"
"385","1.175680","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"386","1.175776","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"387","1.175830","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"388","1.175877","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"389","1.175923","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"390","1.175977","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"391","1.184835","193.123.199.7","192.168.1.8","UDP","193","8801  >  59479 Len=151"
"392","1.195875","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"393","1.195977","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"394","1.206623","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"395","1.206778","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"396","1.206844","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"397","1.206985","193.123.199.7","192.168.1.8","UDP","297","8801  >  59479 Len=255"
"398","1.219234","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"399","1.227047","193.123.199.7","192.168.1.8","UDP","286","8801  >  59479 Len=244"
"400","1.227047","193.123.199.7","192.168.1.8","UDP","240","8801  >  59479 Len=198"
"401","1.229924","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"402","1.230074","192.168.1.8","193.123.199.7","UDP","1075","59480  >  8801 Len=1033"
"403","1.230151","192.168.1.8","193.123.199.7","UDP","1075","59480  >  8801 Len=1033"
"404","1.230198","192.168.1.8","193.123.199.7","UDP","1075","59480  >  8801 Len=1033"
"405","1.230242","192.168.1.8","193.123.199.7","UDP","1075","59480  >  8801 Len=1033"
"406","1.250708","192.168.1.8","193.123.199.7","UDP","1075","59480  >  8801 Len=1033"
"407","1.250831","192.168.1.8","193.123.199.7","UDP","1075","59480  >  8801 Len=1033"
"408","1.250901","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"409","1.270849","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"410","1.271026","192.168.1.8","193.123.199.7","UDP","1075","59480  >  8801 Len=1033"
"411","1.271107","192.168.1.8","193.123.199.7","UDP","1075","59480  >  8801 Len=1033"
"412","1.271155","192.168.1.8","193.123.199.7","UDP","1075","59480  >  8801 Len=1033"
"413","1.271206","192.168.1.8","193.123.199.7","UDP","1075","59480  >  8801 Len=1033"
"414","1.271251","192.168.1.8","193.123.199.7","UDP","1075","59480  >  8801 Len=1033"
"415","1.271294","192.168.1.8","193.123.199.7","UDP","1074","59480  >  8801 Len=1032"
"416","1.279589","193.123.199.7","192.168.1.8","UDP","149","8801  >  59479 Len=107"
"417","1.279589","193.123.199.7","192.168.1.8","UDP","149","8801  >  59479 Len=107"
"418","1.280383","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"419","1.297851","193.123.199.7","192.168.1.8","UDP","149","8801  >  59479 Len=107"
"420","1.301520","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"421","1.301670","192.168.1.8","193.123.199.7","UDP","1074","59480  >  8801 Len=1032"
"422","1.301748","192.168.1.8","193.123.199.7","UDP","1074","59480  >  8801 Len=1032"
"423","1.301801","192.168.1.8","193.123.199.7","UDP","1074","59480  >  8801 Len=1032"
"424","1.301845","192.168.1.8","193.123.199.7","UDP","1074","59480  >  8801 Len=1032"
"425","1.301888","192.168.1.8","193.123.199.7","UDP","1074","59480  >  8801 Len=1032"
"426","1.319695","193.123.199.7","192.168.1.8","UDP","144","8801  >  59479 Len=102"
"427","1.330566","192.168.1.8","193.123.199.7","UDP","1110","59480  >  8801 Len=1068"
"428","1.330785","192.168.1.8","193.123.199.7","UDP","1110","59480  >  8801 Len=1068"
"429","1.330925","192.168.1.8","193.123.199.7","UDP","1110","59480  >  8801 Len=1068"
"430","1.331057","192.168.1.8","193.123.199.7","UDP","1109","59480  >  8801 Len=1067"
"431","1.331185","192.168.1.8","193.123.199.7","UDP","348","59480  >  8801 Len=306"
"432","1.333750","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"433","1.338744","193.123.199.7","192.168.1.8","UDP","139","8801  >  59479 Len=97"
"434","1.348559","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"435","1.348774","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"436","1.348913","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"437","1.349051","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"438","1.349181","192.168.1.8","193.123.199.7","UDP","116","59479  >  8801 Len=74"
"439","1.349314","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"440","1.349458","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"441","1.360115","193.123.199.7","192.168.1.8","UDP","144","8801  >  59479 Len=102"
"442","1.370154","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"443","1.370322","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"444","1.370423","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"445","1.373908","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"446","1.381312","193.123.199.7","192.168.1.8","UDP","144","8801  >  59479 Len=102"
"447","1.391530","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"448","1.391702","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"449","1.391803","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"450","1.391898","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"451","1.400584","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"452","1.404188","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"453","1.404467","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"454","1.404613","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"455","1.404711","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"456","1.421016","193.123.199.7","192.168.1.8","UDP","141","8801  >  59479 Len=99"
"457","1.431248","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"458","1.431342","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"459","1.431394","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"460","1.431440","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"461","1.435009","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"462","1.441211","193.123.199.7","192.168.1.8","UDP","141","8801  >  59479 Len=99"
"463","1.451193","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"464","1.451309","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"465","1.451356","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"466","1.451400","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"467","1.451443","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"468","1.454979","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"469","1.461850","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"470","1.471874","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"471","1.472008","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"472","1.472381","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"473","1.472493","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"474","1.476123","193.123.199.7","192.168.1.8","UDP","185","8801  >  59480 Len=143"
"475","1.476123","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"476","1.483491","193.123.199.7","192.168.1.8","UDP","147","8801  >  59479 Len=105"
"477","1.483683","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"478","1.483800","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"479","1.483873","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"480","1.483935","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"481","1.483994","192.168.1.8","193.123.199.7","UDP","106","59479  >  8801 Len=64"
"482","1.502795","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"483","1.512626","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"484","1.512818","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"485","1.512908","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"486","1.512971","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"487","1.513745","193.123.199.7","192.168.1.8","UDP","106","8801  >  59479 Len=64"
"488","1.523684","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"489","1.523820","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"490","1.524280","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"491","1.524280","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"492","1.533640","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"493","1.533761","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"494","1.543985","192.168.1.8","193.123.199.7","UDP","1064","59480  >  8801 Len=1022"
"495","1.544087","192.168.1.8","193.123.199.7","UDP","1064","59480  >  8801 Len=1022"
"496","1.544137","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"497","1.544177","193.123.199.7","192.168.1.8","UDP","149","8801  >  59479 Len=107"
"498","1.554797","192.168.1.8","193.123.199.7","UDP","1064","59480  >  8801 Len=1022"
"499","1.554895","192.168.1.8","193.123.199.7","UDP","1064","59480  >  8801 Len=1022"
"500","1.557659","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"501","1.565855","193.123.199.7","192.168.1.8","UDP","152","8801  >  59479 Len=110"
"502","1.576739","192.168.1.8","193.123.199.7","UDP","1064","59480  >  8801 Len=1022"
"503","1.576834","192.168.1.8","193.123.199.7","UDP","1064","59480  >  8801 Len=1022"
"504","1.576884","192.168.1.8","193.123.199.7","UDP","1064","59480  >  8801 Len=1022"
"505","1.585833","193.123.199.7","192.168.1.8","UDP","153","8801  >  59479 Len=111"
"506","1.596853","192.168.1.8","193.123.199.7","UDP","1064","59480  >  8801 Len=1022"
"507","1.596967","192.168.1.8","193.123.199.7","UDP","1063","59480  >  8801 Len=1021"
"508","1.597048","192.168.1.8","193.123.199.7","UDP","1063","59480  >  8801 Len=1021"
"509","1.601498","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"510","1.606149","193.123.199.7","192.168.1.8","UDP","156","8801  >  59479 Len=114"
"511","1.615821","192.168.1.8","193.123.199.7","UDP","1063","59480  >  8801 Len=1021"
"512","1.616038","192.168.1.8","193.123.199.7","UDP","1063","59480  >  8801 Len=1021"
"513","1.616173","192.168.1.8","193.123.199.7","UDP","1063","59480  >  8801 Len=1021"
"514","1.616297","192.168.1.8","193.123.199.7","UDP","1063","59480  >  8801 Len=1021"
"515","1.629604","193.123.199.7","192.168.1.8","UDP","152","8801  >  59479 Len=110"
"516","1.640060","192.168.1.8","193.123.199.7","UDP","1063","59480  >  8801 Len=1021"
"517","1.640277","192.168.1.8","193.123.199.7","UDP","1063","59480  >  8801 Len=1021"
"518","1.640439","192.168.1.8","193.123.199.7","UDP","1063","59480  >  8801 Len=1021"
"519","1.640573","192.168.1.8","193.123.199.7","UDP","1063","59480  >  8801 Len=1021"
"520","1.640701","192.168.1.8","193.123.199.7","UDP","1063","59480  >  8801 Len=1021"
"521","1.640984","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"522","1.652112","192.168.1.8","193.123.199.7","UDP","312","59480  >  8801 Len=270"
"523","1.652360","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
"524","1.652505","192.168.1.8","193.123.199.7","UDP","1085","59480  >  8801 Len=1043"
